n,l,energy,pde_loss,norm_loss,ortho_loss
2,0,-0.94139951467514038086,0.00038676551776006818,0.25312057137489318848,0.49346041679382324219
2,0,-0.94133347272872924805,0.00038732806569896638,0.25305142998695373535,0.49349910020828247070
2,0,-0.94126749038696289062,0.00038789803511463106,0.25298371911048889160,0.49353638291358947754
2,0,-0.94120174646377563477,0.00038847554242238402,0.25291770696640014648,0.49357187747955322266
2,0,-0.94113606214523315430,0.00038906044210307300,0.25285309553146362305,0.49360588192939758301
2,0,-0.94107025861740112305,0.00038965319981798530,0.25279009342193603516,0.49363839626312255859
2,0,-0.94100469350814819336,0.00039025355363264680,0.25272840261459350586,0.49366930127143859863
2,0,-0.94093906879425048828,0.00039086211472749710,0.25266855955123901367,0.49369853734970092773
2,0,-0.94087344408035278320,0.00039147888310253620,0.25260987877845764160,0.49372616410255432129
2,0,-0.94080764055252075195,0.00039210403338074684,0.25255274772644042969,0.49375239014625549316
2,0,-0.94074183702468872070,0.00039273756556212902,0.25249707698822021484,0.49377691745758056641
2,0,-0.94067591428756713867,0.00039338003261946142,0.25244274735450744629,0.49379995465278625488
2,0,-0.94060987234115600586,0.00039403146365657449,0.25238969922065734863,0.49382165074348449707
2,0,-0.94054371118545532227,0.00039469217881560326,0.25233814120292663574,0.49384176731109619141
2,0,-0.94047719240188598633,0.00039536278927698731,0.25228777527809143066,0.49386036396026611328
2,0,-0.94041061401367187500,0.00039604277117177844,0.25223860144615173340,0.49387779831886291504
2,0,-0.94034379720687866211,0.00039673328865319490,0.25219076871871948242,0.49389362335205078125
2,0,-0.94027674198150634766,0.00039743405068293214,0.25214409828186035156,0.49390810728073120117
2,0,-0.94020932912826538086,0.00039814578485675156,0.25209864974021911621,0.49392110109329223633
2,0,-0.94014167785644531250,0.00039886840386316180,0.25205412507057189941,0.49393317103385925293
2,0,-0.94007360935211181641,0.00039960202411748469,0.25201079249382019043,0.49394372105598449707
2,0,-0.94000518321990966797,0.00040034783887676895,0.25196856260299682617,0.49395287036895751953
2,0,-0.93993651866912841797,0.00040110544068738818,0.25192701816558837891,0.49396115541458129883
2,0,-0.93986749649047851562,0.00040187520789913833,0.25188657641410827637,0.49396800994873046875
2,0,-0.93979787826538085938,0.00040265830466523767,0.25184696912765502930,0.49397388100624084473
2,0,-0.93972772359848022461,0.00040345397428609431,0.25180807709693908691,0.49397873878479003906
2,0,-0.93965733051300048828,0.00040426367195323110,0.25177016854286193848,0.49398234486579895020
2,0,-0.93958640098571777344,0.00040508646634407341,0.25173282623291015625,0.49398502707481384277
2,0,-0.93951499462127685547,0.00040592395816929638,0.25169622898101806641,0.49398669600486755371
2,0,-0.93944293260574340820,0.00040677576907910407,0.25166034698486328125,0.49398753046989440918
2,0,-0.93937033414840698242,0.00040764303412288427,0.25162523984909057617,0.49398705363273620605
2,0,-0.93929702043533325195,0.00040852531674318016,0.25159057974815368652,0.49398586153984069824
